id,recency,history_segment,history,mens,womens,region,newbie,channel
72945,9,2,151.67,1,0,1,1,0
72946,1,3,212.18,1,0,0,1,1
72947,1,5,611.21,1,0,0,1,0
72948,8,3,215.83,1,0,1,0,1
72949,10,2,166.87,1,0,1,0,1
72950,11,2,184.17,1,0,1,0,1
72951,2,3,229.79,1,1,0,0,1
72952,6,5,612.59,1,1,1,1,2
72953,4,2,152.88,1,0,0,1,1
72954,4,1,84.85,1,0,1,0,1
72955,8,3,220.02,0,1,0,0,0
72956,10,1,58.99,1,0,1,0,1
72957,1,3,334.37,1,1,0,0,0
72958,7,1,29.99,1,0,1,0,1
72959,11,3,264.6,0,1,1,0,1
72960,4,2,143.17,0,1,0,0,0
72961,1,2,157.61,0,1,1,0,1
72962,11,2,116.19,0,1,1,1,0
72963,4,1,29.99,0,1,1,1,1
72964,10,2,183.73,1,0,0,0,0
72965,1,2,100.92,0,1,0,1,0
72966,2,4,389.0,0,1,1,1,1
72967,8,5,580.81,1,1,0,1,0
72968,9,5,553.6,0,1,2,1,2
72969,8,2,127.59,0,1,0,0,0
72970,6,1,29.99,0,1,1,1,1
72971,2,7,1259.54,0,1,1,1,2
72972,5,3,252.85,0,1,0,1,1
72973,10,1,98.66,1,0,0,1,1
72974,9,1,29.99,0,1,1,1,0
72975,9,5,554.28,1,0,1,1,0
72976,4,1,53.16,1,0,0,0,1
72977,7,1,84.41,0,1,0,0,0
72978,1,1,30.31,0,1,0,1,1
72979,11,1,29.99,0,1,1,0,1
72980,2,2,140.45,1,0,0,0,0
72981,9,1,35.26,0,1,0,1,0
72982,4,1,57.74,1,0,0,0,0
72983,9,1,77.96,0,1,0,1,0
72984,2,3,218.39,1,0,1,0,1
72985,1,5,590.24,1,1,0,1,1
72986,10,2,145.58,0,1,0,1,1
72987,2,1,69.89,1,0,1,0,1
72988,11,2,181.57,0,1,0,1,0
72989,7,3,255.65,1,1,2,1,0
72990,9,2,141.2,1,0,1,1,1
72991,2,2,113.84,1,0,2,0,0
72992,3,3,235.28,0,1,1,1,1
72993,10,2,145.06,0,1,2,0,1
72994,5,2,110.52,0,1,1,0,0
72995,2,1,64.52,0,1,2,0,0
72996,1,2,195.12,1,0,1,0,1
72997,1,2,198.82,0,1,0,0,0
72998,8,1,29.99,1,0,1,1,1
72999,6,3,268.91,0,1,0,1,2
73000,3,3,335.19,1,0,1,1,2
73001,6,1,30.1,0,1,2,1,1
73002,10,1,29.99,0,1,1,0,0
73003,10,1,29.99,1,0,1,1,1
73004,2,4,379.6,0,1,1,0,0
73005,9,3,260.51,1,1,2,1,2
73006,2,4,369.06,1,0,2,0,1
73007,10,3,240.27,0,1,1,1,0
73008,6,2,116.45,0,1,1,0,0
73009,9,2,199.3,1,0,0,1,0
73010,10,2,145.87,1,0,1,0,1
73011,9,2,147.48,1,0,2,1,1
73012,11,3,317.7,1,0,0,0,1
73013,1,5,609.66,1,1,0,1,2
73014,10,1,29.99,0,1,1,0,0
73015,10,5,595.32,1,1,1,1,1
73016,2,2,130.34,1,0,1,1,0
73017,3,1,93.72,0,1,0,0,1
73018,6,1,29.99,1,0,0,1,1
73019,7,2,192.12,1,0,0,0,0
73020,1,1,30.49,1,0,1,1,0
73021,10,1,97.11,0,1,0,0,1
73022,5,5,565.22,0,1,0,1,2
73023,4,1,36.57,1,0,2,1,1
73024,8,1,36.37,1,0,0,0,0
73025,3,5,508.31,1,0,2,1,2
73026,1,4,433.46,0,1,1,0,1
73027,3,1,29.99,0,1,1,1,0
73028,6,2,122.13,0,1,1,1,1
73029,1,2,107.82,0,1,0,1,0
73030,10,5,660.87,1,0,2,1,0
73031,8,2,185.4,1,0,0,1,0
73032,2,4,352.27,0,1,1,0,0
73033,4,2,118.68,0,1,1,1,1
73034,4,1,76.44,0,1,0,0,1
73035,11,1,41.36,0,1,0,0,1
73036,1,5,738.54,1,0,1,1,2
73037,4,3,256.76,1,0,0,0,0
73038,2,1,76.92,0,1,1,0,0
73039,4,2,116.51,0,1,0,0,1
73040,5,1,29.99,1,0,1,1,1
73041,5,2,181.36,1,0,2,1,1
73042,3,1,29.99,0,1,0,0,0
73043,2,3,216.59,1,0,0,0,2
73044,4,1,29.99,0,1,0,0,0
73045,3,4,355.9,0,1,0,1,1
73046,1,1,29.99,0,1,2,1,1
73047,1,1,29.99,0,1,0,1,0
73048,5,1,32.16,1,0,1,1,1
73049,1,4,493.56,1,0,1,0,0
73050,6,2,159.36,0,1,2,1,0
73051,1,2,190.25,0,1,0,0,0
73052,2,3,249.64,1,0,0,1,1
73053,3,2,131.82,1,0,2,0,0
73054,3,4,414.15,1,0,0,0,0
73055,1,3,209.7,1,0,1,1,1
73056,10,4,458.77,1,0,0,0,1
73057,8,5,589.07,1,1,1,1,2
73058,2,4,417.17,1,0,1,1,1
73059,3,1,45.18,1,0,1,1,0
73060,2,1,78.98,1,0,0,1,1
73061,7,2,135.31,0,1,1,1,0
73062,10,2,139.99,1,0,0,0,1
73063,10,1,97.08,1,0,2,0,1
73064,9,1,41.84,0,1,0,1,1
73065,7,2,116.7,0,1,1,0,1
73066,8,1,62.51,1,0,0,0,1
73067,8,2,109.92,0,1,1,1,0
73068,10,2,125.16,0,1,1,1,1
73069,1,1,78.77,0,1,2,1,0
73070,7,2,177.72,0,1,1,1,0
73071,2,3,332.4,0,1,1,1,1
73072,11,3,257.03,1,0,1,0,0
73073,4,1,64.52,0,1,1,1,1
73074,11,1,48.08,0,1,0,1,1
73075,3,4,437.41,0,1,1,0,2
73076,10,3,251.09,1,0,0,0,1
73077,7,3,338.25,1,1,1,0,0
73078,9,6,905.28,0,1,1,1,2
73079,2,3,232.58,1,0,1,0,0
73080,3,1,89.48,0,1,1,1,0
73081,11,4,473.22,1,0,0,1,0
73082,9,1,55.08,1,0,0,1,0
73083,8,2,138.18,1,0,0,1,1
73084,9,1,56.51,1,0,0,1,0
73085,6,1,29.99,1,0,0,1,0
73086,8,1,57.41,1,0,1,1,1
73087,1,4,397.56,1,1,0,0,1
73088,10,1,29.99,1,0,1,0,1
73089,9,1,75.34,0,1,1,0,1
73090,5,3,220.58,1,0,1,1,1
73091,4,4,367.28,0,1,2,1,1
73092,5,2,108.12,0,1,0,1,0
73093,1,2,162.76,0,1,1,1,1
73094,11,3,217.8,1,0,1,1,2
73095,1,1,87.02,1,0,2,0,0
73096,12,7,1442.6,1,0,1,1,2
73097,2,1,79.38,1,0,0,1,0
73098,10,2,173.38,1,0,0,0,1
73099,5,3,245.21,1,0,0,0,1
73100,3,3,260.98,1,0,0,0,0
73101,5,1,35.14,1,0,1,1,1
73102,6,1,29.99,1,0,1,0,0
73103,2,4,390.48,1,1,0,0,0
73104,1,1,60.51,1,0,0,1,1
73105,10,3,233.69,1,0,1,0,1
73106,3,3,275.93,1,0,2,1,0
73107,8,3,304.48,0,1,1,1,1
73108,5,6,886.41,1,0,0,1,2
73109,11,3,247.07,1,1,1,1,0
73110,8,1,84.28,0,1,1,0,0
73111,1,4,426.43,0,1,1,0,2
73112,9,1,29.99,1,0,1,0,0
73113,5,1,93.99,1,0,1,0,1
73114,6,2,185.58,1,0,2,1,1
73115,11,1,29.99,0,1,1,0,1
73116,2,5,709.39,1,1,1,1,1
73117,4,1,29.99,0,1,2,1,0
73118,6,3,307.38,0,1,0,0,1
73119,12,2,126.39,1,0,2,0,0
73120,3,3,264.85,1,0,1,0,0
73121,2,3,275.61,1,1,1,0,0
73122,3,2,173.46,1,0,2,0,1
73123,3,2,108.58,0,1,0,0,0
73124,10,2,171.72,0,1,1,0,1
73125,1,3,205.86,1,0,1,0,0
73126,1,2,128.39,0,1,0,1,1
73127,7,1,29.99,0,1,2,1,1
73128,10,5,671.11,1,1,0,1,1
73129,5,1,67.69,0,1,0,1,1
73130,7,1,88.05,0,1,1,1,1
73131,8,2,159.4,1,0,0,0,1
73132,1,2,103.98,1,0,1,0,1
73133,6,2,131.75,0,1,2,1,0
73134,10,1,29.99,1,0,1,0,1
73135,3,2,144.79,1,0,1,1,1
73136,6,3,334.65,1,0,0,0,0
73137,5,2,189.26,0,1,1,1,1
73138,1,4,397.13,1,0,1,0,2
73139,12,3,251.07,1,0,0,1,2
73140,6,1,63.02,0,1,1,0,0
73141,11,1,79.95,0,1,1,1,1
73142,2,5,542.47,0,1,0,1,0
73143,5,4,417.33,1,1,0,0,2
73144,1,3,269.99,1,1,0,0,2
73145,12,1,29.99,1,0,1,1,0
73146,1,5,520.02,1,0,1,1,1
73147,5,2,100.73,0,1,2,1,1
73148,10,1,29.99,1,0,1,1,1
73149,11,1,52.36,0,1,0,0,0
73150,7,1,29.99,0,1,1,0,0
73151,7,3,234.74,1,0,1,1,2
73152,9,1,36.55,1,0,1,0,1
73153,12,3,225.97,1,0,1,0,1
73154,9,1,29.99,1,0,1,1,1
73155,10,2,119.72,0,1,1,0,0
73156,2,7,1085.92,1,1,1,1,0
73157,7,4,481.76,1,0,0,0,1
73158,5,1,29.99,1,0,1,1,1
73159,2,1,47.19,0,1,0,1,0
73160,1,5,518.94,0,1,0,1,0
73161,3,1,43.11,1,0,1,0,1
73162,6,2,106.03,0,1,1,0,0
73163,2,3,324.82,1,1,0,0,1
73164,1,1,37.67,1,0,0,1,0
73165,7,3,205.26,1,1,1,1,0
73166,8,3,216.61,1,1,0,1,1
73167,1,3,317.71,0,1,1,1,0
73168,10,3,228.73,1,0,1,0,1
73169,2,2,103.76,1,0,1,0,0
73170,2,1,33.58,0,1,2,1,0
73171,7,1,44.17,1,0,0,1,0
73172,1,1,72.0,0,1,1,0,1
73173,3,2,130.54,0,1,0,0,0
73174,2,3,262.39,0,1,0,1,0
73175,7,3,231.68,0,1,0,1,2
73176,4,3,255.53,0,1,0,1,0
73177,3,1,63.62,0,1,1,0,1
73178,1,2,103.49,1,0,2,1,1
73179,2,2,110.59,1,0,2,1,1
73180,6,3,273.87,1,0,1,0,2
73181,11,2,145.39,0,1,1,0,0
73182,10,1,29.99,1,0,0,1,1
73183,2,1,29.99,0,1,1,1,0
73184,11,1,55.12,0,1,2,1,0
73185,6,3,288.5,1,1,0,0,0
73186,6,1,29.99,0,1,0,0,1
73187,1,3,282.1,1,1,0,0,1
73188,8,2,107.73,1,0,0,0,0
73189,4,4,480.57,0,1,1,1,1
73190,12,1,29.99,0,1,1,0,1
73191,10,1,92.13,0,1,2,1,1
73192,5,6,764.12,0,1,1,1,1
73193,1,4,368.97,1,1,1,0,1
73194,7,4,387.34,1,0,2,0,1
73195,4,1,83.83,0,1,0,1,0
73196,1,1,83.85,1,0,1,1,1
73197,6,2,136.6,0,1,1,0,1
73198,9,1,70.75,1,0,1,1,1
73199,7,2,120.6,1,0,0,0,1
73200,9,3,324.93,1,0,0,0,1
73201,1,3,249.82,0,1,1,1,1
73202,2,2,125.55,0,1,0,0,1
73203,9,3,308.39,1,1,0,0,0
73204,1,1,29.99,0,1,1,0,0
73205,3,2,174.14,1,0,2,1,1
73206,3,3,320.72,1,1,0,0,1
73207,3,1,29.99,0,1,0,0,1
73208,2,2,106.9,0,1,2,0,1
73209,6,1,57.65,1,0,1,0,0
73210,2,1,37.13,1,0,1,0,1
73211,3,1,29.99,0,1,1,1,1
73212,12,1,29.99,0,1,1,0,0
73213,10,1,76.22,1,0,1,1,0
73214,2,1,63.13,0,1,0,0,1
73215,2,2,160.93,1,0,1,1,1
73216,1,4,423.23,1,0,0,0,1
73217,6,1,37.03,0,1,1,0,1
73218,7,4,447.32,1,0,1,0,1
73219,2,2,175.06,1,0,1,1,1
73220,4,1,31.19,1,0,0,0,0
73221,10,4,489.29,0,1,1,0,1
73222,9,1,91.82,0,1,0,1,0
73223,5,1,79.78,0,1,0,0,0
73224,11,3,255.9,0,1,2,0,0
73225,8,1,29.99,1,0,0,1,0
73226,7,3,209.2,0,1,1,1,1
73227,11,2,105.37,1,0,0,1,1
73228,1,1,47.89,1,0,0,1,1
73229,1,1,45.42,0,1,2,1,0
73230,8,2,128.69,0,1,2,0,1
73231,3,4,435.14,1,0,0,1,2
73232,10,2,176.3,0,1,1,0,1
73233,5,1,38.55,0,1,1,0,1
73234,11,3,227.8,1,0,2,1,0
73235,11,1,87.65,0,1,0,0,1
73236,1,2,154.99,1,0,2,1,0
73237,12,4,365.3,1,0,1,1,2
73238,5,1,29.99,1,0,1,1,1
73239,8,3,251.56,1,0,0,0,0
73240,10,4,415.07,1,0,2,0,0
73241,3,5,643.44,1,1,0,1,0
73242,8,1,37.53,1,0,2,1,1
73243,5,3,206.15,0,1,1,0,1
73244,2,1,74.71,1,0,0,0,1
73245,10,3,217.55,0,1,0,0,0
73246,6,1,30.48,1,0,2,1,0
73247,4,2,116.37,1,0,0,0,0
73248,5,2,145.36,0,1,2,0,0
73249,6,2,142.84,1,0,1,0,1
73250,4,3,204.11,0,1,1,1,1
73251,5,1,46.58,0,1,1,1,0
73252,10,2,115.77,0,1,0,0,1
73253,1,2,105.95,0,1,0,0,0
73254,1,4,387.37,1,0,0,0,0
73255,4,1,57.76,1,0,1,1,1
73256,10,2,185.94,1,0,0,0,0
73257,8,3,213.1,1,1,2,0,1
73258,10,3,206.01,0,1,0,0,2
73259,9,3,214.62,1,1,0,0,0
73260,10,5,535.55,1,0,0,1,1
73261,4,5,531.66,1,0,1,1,0
73262,11,1,29.99,1,0,0,1,1
73263,4,2,187.31,1,0,0,0,0
73264,2,2,120.6,1,0,1,1,1
73265,2,4,370.37,0,1,1,0,0
73266,1,6,866.98,1,1,1,1,2
73267,5,2,152.51,1,0,0,0,0
73268,10,1,29.99,1,0,1,0,1
73269,7,2,186.64,0,1,1,1,1
73270,3,1,50.92,1,0,1,0,0
73271,1,4,436.75,1,0,2,0,0
73272,1,1,68.9,1,0,1,0,0
73273,4,1,29.99,1,0,1,1,0
73274,8,1,29.99,0,1,1,0,1
73275,4,1,63.49,0,1,0,1,0
73276,5,4,380.88,1,0,0,0,1
73277,10,2,140.19,1,0,2,1,1
73278,4,1,29.99,0,1,1,1,0
73279,7,1,70.64,1,0,1,1,0
73280,5,1,48.19,0,1,0,0,1
73281,1,2,100.53,1,0,0,1,1
73282,1,6,872.96,1,1,2,1,0
73283,6,1,76.72,0,1,0,0,0
73284,5,1,29.99,1,0,1,0,0
73285,8,2,136.14,1,0,0,0,0
73286,2,1,33.97,1,0,1,1,1
73287,10,2,109.19,1,0,1,0,0
73288,3,3,209.3,1,1,2,0,0
73289,3,2,170.23,1,0,2,1,0
73290,5,3,344.66,1,0,0,0,1
73291,10,1,97.26,0,1,1,0,1
73292,5,1,83.27,1,0,0,0,0
73293,10,1,29.99,1,0,1,0,1
73294,7,5,643.78,1,1,1,1,2
73295,2,1,96.44,0,1,1,0,1
73296,9,1,29.99,0,1,0,1,1
73297,10,1,29.99,0,1,2,1,0
73298,5,4,487.23,1,1,0,0,1
73299,2,7,1212.2,1,0,1,1,0
73300,3,1,74.41,1,0,0,0,1
73301,2,1,29.99,0,1,0,1,1
73302,9,1,35.26,0,1,1,1,1
73303,1,5,664.64,1,1,1,1,0
73304,9,2,181.34,1,0,0,1,0
73305,9,3,252.28,1,1,1,1,1
73306,12,1,29.99,0,1,1,1,0
73307,9,2,189.62,1,0,1,1,1
73308,2,1,99.92,1,0,2,1,0
73309,7,2,160.18,1,0,1,0,0
73310,10,1,29.99,1,0,1,1,0
73311,7,3,229.49,0,1,0,0,1
73312,9,3,251.86,0,1,0,0,0
73313,4,3,314.31,1,0,0,0,0
73314,4,5,702.59,0,1,0,1,2
73315,7,2,134.3,0,1,1,0,0
73316,2,1,29.99,1,0,0,0,0
73317,4,3,334.67,1,0,0,0,1
73318,1,3,287.87,0,1,1,0,1
73319,11,1,86.89,1,0,1,0,1
73320,10,3,267.26,0,1,0,0,1
73321,11,3,232.59,1,0,0,0,0
73322,10,1,86.12,1,0,2,1,1
73323,1,1,72.87,1,0,0,0,1
73324,3,1,40.86,1,0,0,0,0
73325,1,7,1229.45,1,1,1,1,1
73326,5,3,294.74,1,0,1,1,0
73327,9,4,453.96,1,0,1,1,1
73328,1,2,115.62,1,0,0,0,1
73329,4,2,117.46,1,0,1,0,0
73330,1,2,168.11,0,1,1,0,0
73331,2,2,187.1,0,1,1,0,0
73332,9,4,381.4,0,1,0,0,1
73333,10,3,239.96,1,1,1,0,1
73334,6,2,143.74,0,1,1,0,1
73335,3,2,126.93,0,1,0,0,1
73336,6,3,322.93,1,0,1,0,0
73337,11,1,29.99,1,0,1,1,0
73338,10,4,393.34,1,1,1,0,0
73339,10,3,297.25,1,1,1,1,1
73340,10,4,358.69,0,1,1,0,0
73341,2,6,879.19,1,1,0,1,2
73342,8,1,88.11,0,1,1,0,1
73343,3,1,65.99,0,1,0,1,0
73344,6,3,319.63,1,0,1,0,1
73345,5,5,604.9,1,1,2,1,1
73346,12,1,29.99,0,1,1,1,1
73347,10,2,148.79,0,1,1,1,0
73348,2,3,218.91,1,0,1,1,1
73349,10,4,485.09,1,0,1,0,1
73350,10,4,448.85,1,0,0,0,2
73351,2,3,274.55,0,1,0,1,0
73352,3,1,57.32,1,0,2,1,0
73353,2,1,29.99,1,0,1,1,1
73354,9,1,29.99,1,0,1,1,0
73355,11,1,53.31,0,1,2,1,0
73356,2,7,1472.38,0,1,0,1,0
73357,8,1,43.1,1,0,0,0,1
73358,3,1,32.55,0,1,0,0,1
73359,10,1,99.96,1,0,2,1,0
73360,9,1,58.85,0,1,2,1,0
73361,5,2,132.08,0,1,0,1,0
73362,2,1,84.85,1,0,0,0,0
73363,3,3,284.31,0,1,1,0,1
73364,7,3,258.47,0,1,1,0,1
73365,3,1,54.5,1,0,1,1,1
73366,6,1,43.96,0,1,0,0,0
73367,2,5,660.33,1,1,1,1,1
73368,9,1,63.27,1,0,1,1,0
73369,2,5,555.43,1,0,2,1,2
73370,9,1,87.72,1,0,1,1,0
73371,8,1,86.0,1,0,1,0,1
73372,5,1,80.6,0,1,1,0,0
73373,1,1,29.99,0,1,0,1,0
73374,2,1,29.99,1,0,0,1,0
73375,6,1,73.98,1,0,0,0,1
73376,7,2,108.31,0,1,1,0,1
73377,1,3,224.07,0,1,2,1,2
73378,9,2,159.98,1,0,1,0,1
73379,2,1,35.85,0,1,1,1,1
73380,9,6,900.73,1,0,2,1,1
73381,8,1,45.44,0,1,0,1,0
73382,5,5,569.72,1,1,1,1,2
73383,4,2,159.05,0,1,0,1,1
73384,3,5,737.75,0,1,2,1,1
73385,5,2,136.11,1,0,1,0,1
73386,6,2,177.56,1,0,2,1,1
73387,1,2,138.14,0,1,1,1,1
73388,10,1,66.96,1,0,1,1,0
73389,1,5,681.27,1,1,0,1,1
73390,2,1,63.81,1,0,0,1,1
73391,3,5,508.28,1,0,1,1,2
73392,3,2,189.94,1,0,0,1,0
73393,9,2,148.61,1,0,2,1,1
73394,6,1,62.29,1,0,2,1,1
73395,10,2,129.98,1,0,2,0,0
73396,7,1,29.99,1,0,0,0,1
73397,5,2,161.29,0,1,1,0,0
73398,7,2,134.05,1,0,1,0,1
73399,8,2,130.15,1,0,0,1,0
73400,10,1,29.99,0,1,1,1,1
73401,4,2,125.99,0,1,0,0,1
73402,8,3,230.7,0,1,0,1,2
73403,11,3,227.48,0,1,1,0,1
73404,2,1,76.6,0,1,0,0,1
73405,1,4,469.62,1,0,1,1,0
73406,2,2,105.48,0,1,1,0,0
73407,1,3,203.64,1,1,2,0,2
73408,5,1,29.99,0,1,0,1,1
73409,2,3,224.12,1,0,1,1,1
73410,11,2,112.28,0,1,0,0,0
73411,2,3,246.98,0,1,1,0,1
73412,8,1,29.99,0,1,1,1,0
73413,5,3,282.84,1,0,0,1,2
73414,5,1,29.99,1,0,0,0,0
73415,4,1,52.95,0,1,1,1,0
73416,2,1,36.93,0,1,1,0,0
73417,10,2,167.03,0,1,0,1,1
73418,1,6,947.13,1,0,1,1,2
73419,1,3,264.27,1,1,0,1,1
73420,1,4,355.72,0,1,1,0,1
73421,7,3,227.02,1,0,1,1,0
73422,6,4,387.93,0,1,0,0,1
73423,11,1,29.99,0,1,0,1,0
73424,11,2,157.5,1,0,0,1,0
73425,5,1,29.99,1,0,1,0,1
73426,9,2,198.74,0,1,0,0,0
73427,1,3,213.26,1,0,0,0,1
73428,8,5,548.64,0,1,0,1,2
73429,10,1,29.99,1,0,1,0,1
73430,4,5,506.97,1,0,0,1,1
73431,5,3,242.86,1,1,1,0,2
73432,4,1,29.99,1,0,1,0,0
73433,1,3,282.64,0,1,0,1,0
73434,2,3,220.95,0,1,1,0,0
73435,2,1,73.69,1,0,1,1,1
73436,10,1,45.38,0,1,0,1,1
73437,10,2,112.55,0,1,1,0,1
73438,10,2,160.52,0,1,0,1,0
73439,10,1,63.57,0,1,0,0,0
73440,12,1,81.77,0,1,0,0,1
73441,6,1,33.47,0,1,1,1,1
73442,2,5,553.83,1,1,1,1,2
73443,2,5,737.64,1,1,0,1,2
73444,9,2,154.15,0,1,1,0,0
73445,9,3,306.41,0,1,1,0,2
73446,7,2,156.44,0,1,1,0,1
73447,1,4,366.72,1,1,1,0,1
73448,7,1,67.88,1,0,1,0,1
73449,7,7,1054.12,1,1,0,1,0
73450,10,1,43.82,0,1,1,1,0
73451,1,2,126.68,1,0,0,0,1
73452,1,4,443.59,1,0,0,0,0
73453,5,1,74.7,1,0,1,1,1
73454,10,2,146.0,0,1,1,1,0
73455,9,2,183.85,1,0,1,1,0
73456,2,1,57.86,1,0,2,0,0
73457,6,1,55.29,1,0,2,1,1
73458,7,6,806.86,1,1,2,1,0
73459,2,3,272.2,1,1,0,0,2
73460,10,1,29.99,1,0,1,1,1
73461,2,3,295.41,0,1,1,0,0
73462,10,5,593.53,1,0,0,1,2
73463,10,5,616.1,1,1,0,1,0
73464,1,1,29.99,0,1,1,1,0
73465,5,2,136.3,1,0,0,0,0
73466,2,1,29.99,0,1,1,1,1
73467,10,2,131.66,0,1,1,1,0
73468,9,3,281.56,0,1,0,0,1
73469,3,2,112.53,1,0,0,0,0
73470,4,1,31.52,0,1,0,1,1
73471,2,3,249.55,0,1,0,0,0
73472,7,5,508.3,1,1,1,1,2
73473,4,1,29.99,0,1,1,1,0
73474,1,3,303.13,1,0,1,0,0
73475,3,1,82.68,0,1,0,1,1
73476,1,1,45.61,0,1,1,1,0
73477,6,2,167.05,1,0,2,0,0
73478,9,1,29.99,1,0,2,0,0
73479,4,3,249.09,0,1,0,1,0
73480,10,1,29.99,1,0,1,1,0
73481,3,4,354.07,1,0,1,0,0
73482,6,6,802.74,1,1,1,1,2
73483,3,1,29.99,0,1,0,0,0
73484,9,1,30.16,1,0,1,1,0
73485,11,1,29.99,1,0,0,0,1
73486,1,2,188.37,0,1,0,0,1
73487,10,1,73.9,0,1,0,1,1
73488,8,5,667.62,0,1,1,1,2
73489,3,4,381.74,1,1,1,0,0
73490,1,7,1116.22,0,1,2,1,0
73491,6,2,131.23,1,0,0,1,0
73492,6,2,144.07,0,1,2,0,1
73493,10,1,30.58,0,1,1,0,0
73494,10,1,67.09,1,0,1,1,1
73495,5,2,149.16,1,0,0,1,0
73496,6,2,165.94,0,1,0,0,1
73497,10,3,224.94,0,1,0,1,1
73498,10,3,290.93,0,1,1,0,0
73499,8,1,29.99,0,1,0,1,1
73500,10,5,702.94,0,1,1,1,0
73501,5,1,29.99,0,1,1,0,1
73502,2,1,89.48,0,1,2,1,1
73503,10,1,37.25,1,0,0,0,1
73504,3,1,58.79,1,0,0,1,1
73505,11,3,265.65,1,0,0,1,0
73506,5,1,48.34,0,1,2,0,0
73507,11,2,148.26,1,0,0,0,1
73508,4,1,91.68,0,1,1,1,1
73509,1,3,275.95,1,1,0,1,1
73510,7,6,848.07,0,1,0,1,1
73511,10,1,65.02,0,1,0,1,0
73512,3,3,329.62,0,1,0,1,2
73513,9,5,631.73,0,1,2,1,2
73514,2,1,58.72,0,1,0,1,0
73515,1,1,76.32,1,0,0,1,0
73516,9,6,914.59,1,1,1,1,0
73517,8,4,460.56,1,1,1,0,2
73518,3,4,479.71,1,1,2,0,0
73519,5,2,138.81,1,0,0,0,1
73520,1,1,29.99,0,1,2,0,0
73521,12,5,556.63,1,0,0,1,2
73522,6,2,144.62,0,1,1,1,1
73523,1,1,30.61,0,1,1,0,0
73524,1,3,261.26,1,0,0,1,1
73525,1,1,29.99,0,1,1,0,1
73526,10,1,34.88,0,1,0,1,1
73527,10,2,134.05,1,0,1,0,1
73528,4,3,288.92,0,1,0,0,1
73529,6,4,357.45,1,0,1,0,2
73530,5,3,219.21,1,0,2,0,0
73531,1,4,443.62,0,1,0,0,0
73532,11,1,95.47,0,1,0,0,1
73533,8,2,165.73,1,0,1,1,1
73534,10,3,222.95,1,0,2,1,0
73535,8,3,266.11,1,1,1,0,1
73536,9,1,87.2,0,1,0,0,1
73537,2,3,322.75,0,1,0,0,0
73538,2,1,29.99,1,0,2,0,0
73539,5,2,122.66,1,0,2,0,0
73540,12,2,129.59,1,0,1,1,0
73541,5,1,78.55,0,1,1,1,1
73542,8,2,161.57,0,1,1,0,0
73543,4,1,29.99,1,0,0,0,0
73544,2,3,332.37,1,0,0,0,1
73545,2,1,70.48,0,1,0,1,1
73546,9,2,103.78,0,1,1,0,0
73547,5,3,230.01,1,1,0,1,0
73548,11,1,29.99,0,1,0,1,0
73549,7,1,29.99,1,0,0,0,1
73550,5,1,74.53,1,0,1,1,1
73551,8,2,117.86,1,0,0,0,1
73552,4,4,360.77,1,1,1,0,1
73553,6,1,95.22,0,1,1,1,0
73554,5,2,194.57,1,0,1,1,0
73555,7,1,29.99,0,1,0,1,0
73556,8,1,82.62,1,0,1,0,0
73557,3,3,319.77,0,1,1,0,0
73558,1,5,533.66,1,0,0,1,1
73559,4,6,845.84,1,1,1,1,0
73560,6,1,77.17,0,1,1,0,1
73561,4,1,29.99,1,0,1,1,0
73562,5,1,37.01,1,0,1,1,0
73563,8,2,180.05,0,1,1,0,1
73564,1,3,249.01,1,0,1,0,2
73565,1,2,154.09,0,1,2,1,1
73566,10,1,69.87,1,0,0,1,1
73567,1,1,62.35,0,1,0,1,1
73568,5,1,29.99,0,1,1,0,1
73569,11,1,93.59,0,1,1,0,0
73570,6,1,91.25,0,1,0,1,0
73571,5,4,430.06,1,1,1,0,0
73572,4,3,340.03,0,1,0,1,1
73573,6,6,916.55,1,1,1,1,1
73574,3,3,347.77,1,0,0,0,0
73575,7,4,429.46,0,1,0,0,1
73576,12,4,411.2,0,1,0,0,0
73577,5,2,138.45,0,1,0,0,1
73578,1,1,29.99,1,0,2,0,0
73579,1,2,100.75,1,0,0,0,1
73580,2,1,53.67,1,0,0,0,1
73581,1,4,366.04,0,1,1,0,0
73582,11,4,445.28,1,1,1,1,1
73583,3,4,421.61,1,0,0,0,0
73584,10,1,38.07,1,0,0,1,0
73585,6,2,143.41,1,0,1,1,1
73586,9,1,55.71,1,0,1,0,1
73587,6,2,117.54,1,0,1,0,0
73588,10,1,29.99,1,0,1,0,0
73589,10,2,144.18,0,1,0,1,1
73590,2,1,29.99,0,1,2,1,0
73591,10,1,29.99,1,0,1,1,1
73592,3,1,39.17,0,1,1,1,0
73593,5,1,92.79,0,1,1,0,0
73594,1,1,29.99,0,1,0,0,1
73595,11,3,329.72,0,1,1,0,2
73596,1,7,1502.12,0,1,1,1,2
73597,1,1,57.78,1,0,0,0,1
73598,1,5,552.91,1,0,2,1,2
73599,5,1,71.67,0,1,1,0,1
73600,1,1,38.07,1,0,0,0,0
73601,4,2,149.47,0,1,0,0,0
73602,9,3,252.75,1,0,0,0,0
73603,7,1,69.49,1,0,1,0,0
73604,1,2,115.68,0,1,2,0,0
73605,8,2,153.34,0,1,1,1,1
73606,11,1,36.06,1,0,0,0,0
73607,8,1,44.44,1,0,1,0,1
73608,9,1,29.99,0,1,1,0,1
